Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,IsAccurate,Season,Round,EventName
0 days 01:58:52.143000,PER,11,0 days 00:01:17.410000,42.0,4.0,,0 days 01:58:49.333000,0 days 00:00:18.992000,0 days 00:00:37.695000,0 days 00:00:20.723000,307.0,257.0,,303.0,False,HARD,14.0,True,Red Bull Racing,1,2.0,,,False,2021,19,São Paulo Grand Prix
0 days 02:00:21.643000,PER,11,0 days 00:01:29.500000,43.0,5.0,0 days 01:59:12.254000,,0 days 00:00:35.849000,0 days 00:00:37.133000,0 days 00:00:16.518000,303.0,253.0,326.0,303.0,False,HARD,1.0,True,Red Bull Racing,1,5.0,,,False,2021,19,São Paulo Grand Prix
0 days 02:01:34.019000,PER,11,0 days 00:01:12.376000,44.0,5.0,,,0 days 00:00:18.523000,0 days 00:00:37.309000,0 days 00:00:16.544000,310.0,255.0,331.0,325.0,True,HARD,2.0,True,Red Bull Racing,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:02:46.857000,PER,11,0 days 00:01:12.838000,45.0,5.0,,,0 days 00:00:18.691000,0 days 00:00:37.266000,0 days 00:00:16.881000,308.0,258.0,311.0,327.0,False,HARD,3.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:04:00.526000,PER,11,0 days 00:01:13.669000,46.0,5.0,,,0 days 00:00:18.927000,0 days 00:00:37.746000,0 days 00:00:16.996000,325.0,255.0,304.0,303.0,False,HARD,4.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:05:13.618000,PER,11,0 days 00:01:13.092000,47.0,5.0,,,0 days 00:00:18.844000,0 days 00:00:37.332000,0 days 00:00:16.916000,307.0,255.0,306.0,298.0,False,HARD,5.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:06:27.013000,PER,11,0 days 00:01:13.395000,48.0,5.0,,,0 days 00:00:18.852000,0 days 00:00:37.763000,0 days 00:00:16.780000,309.0,242.0,329.0,306.0,False,HARD,6.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:07:40.672000,PER,11,0 days 00:01:13.659000,49.0,5.0,,,0 days 00:00:18.848000,0 days 00:00:37.931000,0 days 00:00:16.880000,310.0,250.0,321.0,305.0,False,HARD,7.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:08:53.819000,PER,11,0 days 00:01:13.147000,50.0,5.0,,,0 days 00:00:18.701000,0 days 00:00:37.267000,0 days 00:00:17.179000,306.0,255.0,303.0,317.0,False,HARD,8.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:10:06.860000,PER,11,0 days 00:01:13.041000,51.0,5.0,,,0 days 00:00:18.787000,0 days 00:00:37.330000,0 days 00:00:16.924000,307.0,253.0,304.0,301.0,False,HARD,9.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:11:19.794000,PER,11,0 days 00:01:12.934000,52.0,5.0,,,0 days 00:00:18.744000,0 days 00:00:37.343000,0 days 00:00:16.847000,307.0,256.0,303.0,306.0,False,HARD,10.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:12:32.754000,PER,11,0 days 00:01:12.960000,53.0,5.0,,,0 days 00:00:18.866000,0 days 00:00:37.361000,0 days 00:00:16.733000,306.0,256.0,304.0,301.0,False,HARD,11.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:13:45.652000,PER,11,0 days 00:01:12.898000,54.0,5.0,,,0 days 00:00:18.744000,0 days 00:00:37.207000,0 days 00:00:16.947000,306.0,254.0,306.0,306.0,False,HARD,12.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:14:58.567000,PER,11,0 days 00:01:12.915000,55.0,5.0,,,0 days 00:00:18.772000,0 days 00:00:37.322000,0 days 00:00:16.821000,304.0,253.0,305.0,306.0,False,HARD,13.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:16:11.756000,PER,11,0 days 00:01:13.189000,56.0,5.0,,,0 days 00:00:18.811000,0 days 00:00:37.401000,0 days 00:00:16.977000,304.0,255.0,306.0,303.0,False,HARD,14.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:17:25.092000,PER,11,0 days 00:01:13.336000,57.0,5.0,,,0 days 00:00:18.794000,0 days 00:00:37.633000,0 days 00:00:16.909000,308.0,253.0,304.0,303.0,False,HARD,15.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:18:38.560000,PER,11,0 days 00:01:13.468000,58.0,5.0,,,0 days 00:00:18.885000,0 days 00:00:37.463000,0 days 00:00:17.120000,306.0,258.0,304.0,306.0,False,HARD,16.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:19:51.810000,PER,11,0 days 00:01:13.250000,59.0,5.0,,,0 days 00:00:18.825000,0 days 00:00:37.436000,0 days 00:00:16.989000,304.0,251.0,304.0,304.0,False,HARD,17.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:21:04.862000,PER,11,0 days 00:01:13.052000,60.0,5.0,,,0 days 00:00:18.711000,0 days 00:00:37.288000,0 days 00:00:17.053000,305.0,250.0,304.0,306.0,False,HARD,18.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:22:17.902000,PER,11,0 days 00:01:13.040000,61.0,5.0,,,0 days 00:00:18.719000,0 days 00:00:37.367000,0 days 00:00:16.954000,305.0,255.0,303.0,303.0,False,HARD,19.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:23:31.095000,PER,11,0 days 00:01:13.193000,62.0,5.0,,,0 days 00:00:18.806000,0 days 00:00:37.402000,0 days 00:00:16.985000,307.0,257.0,304.0,306.0,False,HARD,20.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:24:44.007000,PER,11,0 days 00:01:12.912000,63.0,5.0,,,0 days 00:00:18.781000,0 days 00:00:37.157000,0 days 00:00:16.974000,305.0,254.0,306.0,305.0,False,HARD,21.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:25:57.301000,PER,11,0 days 00:01:13.294000,64.0,5.0,,,0 days 00:00:18.739000,0 days 00:00:37.497000,0 days 00:00:17.058000,307.0,252.0,306.0,307.0,False,HARD,22.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:27:11.273000,PER,11,0 days 00:01:13.972000,65.0,5.0,,,0 days 00:00:18.741000,0 days 00:00:38.197000,0 days 00:00:17.034000,313.0,254.0,304.0,310.0,False,HARD,23.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:28:24.697000,PER,11,0 days 00:01:13.424000,66.0,5.0,,,0 days 00:00:18.774000,0 days 00:00:37.481000,0 days 00:00:17.169000,307.0,254.0,304.0,306.0,False,HARD,24.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:29:38.016000,PER,11,0 days 00:01:13.319000,67.0,5.0,,,0 days 00:00:18.716000,0 days 00:00:37.518000,0 days 00:00:17.085000,309.0,252.0,304.0,309.0,False,HARD,25.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:30:51.502000,PER,11,0 days 00:01:13.486000,68.0,5.0,,,0 days 00:00:18.715000,0 days 00:00:37.773000,0 days 00:00:16.998000,308.0,251.0,306.0,306.0,False,HARD,26.0,True,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:32:09.518000,PER,11,0 days 00:01:18.016000,69.0,5.0,,0 days 02:32:06.756000,0 days 00:00:18.872000,0 days 00:00:37.780000,0 days 00:00:21.364000,309.0,252.0,,309.0,False,HARD,27.0,True,Red Bull Racing,1,4.0,,,False,2021,19,São Paulo Grand Prix
0 days 02:33:43.726000,PER,11,0 days 00:01:34.208000,70.0,6.0,0 days 02:32:29.911000,,0 days 00:00:36.834000,0 days 00:00:40.404000,0 days 00:00:16.970000,300.0,227.0,300.0,309.0,False,SOFT,4.0,False,Red Bull Racing,1,4.0,,,False,2021,19,São Paulo Grand Prix
0 days 02:34:54.736000,PER,11,0 days 00:01:11.010000,71.0,6.0,,,0 days 00:00:18.367000,0 days 00:00:36.014000,0 days 00:00:16.629000,308.0,262.0,300.0,302.0,True,SOFT,5.0,False,Red Bull Racing,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:03:13.464000,LEC,16,0 days 00:01:21.519000,1.0,1.0,,,,0 days 00:00:40.053000,0 days 00:00:17.165000,311.0,247.0,306.0,228.0,False,MEDIUM,1.0,True,Ferrari,1,4.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:04:29.370000,LEC,16,0 days 00:01:15.906000,2.0,1.0,,,0 days 00:00:19.333000,0 days 00:00:39.277000,0 days 00:00:17.296000,311.0,249.0,304.0,296.0,True,MEDIUM,2.0,True,Ferrari,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:05:45.121000,LEC,16,0 days 00:01:15.751000,3.0,1.0,,,0 days 00:00:19.309000,0 days 00:00:39.252000,0 days 00:00:17.190000,309.0,253.0,306.0,299.0,True,MEDIUM,3.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:07:01.547000,LEC,16,0 days 00:01:16.426000,4.0,1.0,,,0 days 00:00:19.457000,0 days 00:00:39.588000,0 days 00:00:17.381000,322.0,250.0,303.0,282.0,False,MEDIUM,4.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:08:17.311000,LEC,16,0 days 00:01:15.764000,5.0,1.0,,,0 days 00:00:19.183000,0 days 00:00:39.270000,0 days 00:00:17.311000,311.0,248.0,303.0,301.0,False,MEDIUM,5.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:09:45.207000,LEC,16,0 days 00:01:27.896000,6.0,1.0,,,0 days 00:00:19.331000,0 days 00:00:47.224000,0 days 00:00:21.341000,309.0,169.0,170.0,301.0,False,MEDIUM,6.0,True,Ferrari,14,5.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:11:43.724000,LEC,16,0 days 00:01:58.517000,7.0,1.0,,0 days 01:11:40.727000,0 days 00:00:25.020000,0 days 00:00:58.011000,0 days 00:00:35.486000,249.0,117.0,,215.0,False,MEDIUM,7.0,True,Ferrari,4,5.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:13:56.155000,LEC,16,0 days 00:02:12.431000,8.0,2.0,0 days 01:11:58.991000,0 days 01:13:53.305000,0 days 00:00:38.967000,0 days 00:00:59.059000,0 days 00:00:34.405000,202.0,193.0,,215.0,False,MEDIUM,8.0,False,Ferrari,4,5.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:16:20.341000,LEC,16,0 days 00:02:24.186000,9.0,3.0,0 days 01:14:11.372000,,0 days 00:00:42.826000,0 days 00:01:02.965000,0 days 00:00:38.395000,97.0,128.0,224.0,215.0,False,MEDIUM,9.0,False,Ferrari,41,5.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:17:37.991000,LEC,16,0 days 00:01:17.650000,10.0,3.0,,,0 days 00:00:20.415000,0 days 00:00:39.944000,0 days 00:00:17.291000,321.0,250.0,306.0,275.0,False,MEDIUM,10.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:18:53.732000,LEC,16,0 days 00:01:15.741000,11.0,3.0,,,0 days 00:00:19.316000,0 days 00:00:39.117000,0 days 00:00:17.308000,309.0,252.0,302.0,300.0,True,MEDIUM,11.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:20:29.409000,LEC,16,0 days 00:01:35.677000,12.0,3.0,,,0 days 00:00:19.609000,0 days 00:00:52.048000,0 days 00:00:24.020000,232.0,156.0,258.0,300.0,False,MEDIUM,12.0,False,Ferrari,16,5.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:22:08.851000,LEC,16,0 days 00:01:39.442000,13.0,3.0,,,0 days 00:00:26.751000,0 days 00:00:49.100000,0 days 00:00:23.591000,238.0,128.0,184.0,208.0,False,MEDIUM,13.0,False,Ferrari,6,5.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:23:32.695000,LEC,16,0 days 00:01:23.844000,14.0,3.0,,,0 days 00:00:25.655000,0 days 00:00:40.965000,0 days 00:00:17.224000,242.0,252.0,302.0,194.0,False,MEDIUM,14.0,False,Ferrari,671,5.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:24:47.867000,LEC,16,0 days 00:01:15.172000,15.0,3.0,,,0 days 00:00:19.074000,0 days 00:00:38.878000,0 days 00:00:17.220000,307.0,249.0,301.0,304.0,True,MEDIUM,15.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:26:03.026000,LEC,16,0 days 00:01:15.159000,16.0,3.0,,,0 days 00:00:19.119000,0 days 00:00:38.803000,0 days 00:00:17.237000,309.0,252.0,304.0,304.0,True,MEDIUM,16.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:27:18.190000,LEC,16,0 days 00:01:15.164000,17.0,3.0,,,0 days 00:00:19.070000,0 days 00:00:38.827000,0 days 00:00:17.267000,308.0,252.0,304.0,305.0,False,MEDIUM,17.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:28:33.629000,LEC,16,0 days 00:01:15.439000,18.0,3.0,,,0 days 00:00:19.167000,0 days 00:00:38.973000,0 days 00:00:17.299000,308.0,251.0,303.0,303.0,False,MEDIUM,18.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:29:48.985000,LEC,16,0 days 00:01:15.356000,19.0,3.0,,,0 days 00:00:19.138000,0 days 00:00:38.968000,0 days 00:00:17.250000,308.0,251.0,303.0,305.0,False,MEDIUM,19.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:31:04.664000,LEC,16,0 days 00:01:15.679000,20.0,3.0,,,0 days 00:00:19.127000,0 days 00:00:39.096000,0 days 00:00:17.456000,309.0,253.0,302.0,303.0,False,MEDIUM,20.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:32:20.112000,LEC,16,0 days 00:01:15.448000,21.0,3.0,,,0 days 00:00:19.111000,0 days 00:00:38.901000,0 days 00:00:17.436000,309.0,250.0,303.0,304.0,False,MEDIUM,21.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:33:35.559000,LEC,16,0 days 00:01:15.447000,22.0,3.0,,,0 days 00:00:19.177000,0 days 00:00:38.841000,0 days 00:00:17.429000,308.0,254.0,302.0,304.0,False,MEDIUM,22.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:34:50.848000,LEC,16,0 days 00:01:15.289000,23.0,3.0,,,0 days 00:00:19.077000,0 days 00:00:38.682000,0 days 00:00:17.530000,308.0,253.0,304.0,305.0,False,MEDIUM,23.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:36:06.440000,LEC,16,0 days 00:01:15.592000,24.0,3.0,,,0 days 00:00:19.193000,0 days 00:00:38.987000,0 days 00:00:17.412000,306.0,251.0,302.0,304.0,False,MEDIUM,24.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:37:22.135000,LEC,16,0 days 00:01:15.695000,25.0,3.0,,,0 days 00:00:19.243000,0 days 00:00:39.093000,0 days 00:00:17.359000,307.0,251.0,304.0,304.0,False,MEDIUM,25.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:38:37.600000,LEC,16,0 days 00:01:15.465000,26.0,3.0,,,0 days 00:00:19.146000,0 days 00:00:38.877000,0 days 00:00:17.442000,307.0,254.0,305.0,304.0,False,MEDIUM,26.0,False,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:39:56.970000,LEC,16,0 days 00:01:19.370000,27.0,3.0,,0 days 01:39:54.135000,0 days 00:00:19.292000,0 days 00:00:39.172000,0 days 00:00:20.906000,309.0,250.0,,306.0,False,MEDIUM,27.0,False,Ferrari,1,4.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:41:28.466000,LEC,16,0 days 00:01:31.496000,28.0,4.0,0 days 01:40:17.046000,,0 days 00:00:35.863000,0 days 00:00:38.579000,0 days 00:00:17.054000,302.0,250.0,301.0,306.0,False,MEDIUM,1.0,True,Ferrari,1,9.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:42:43.154000,LEC,16,0 days 00:01:14.688000,29.0,4.0,,,0 days 00:00:19.090000,0 days 00:00:38.513000,0 days 00:00:17.085000,307.0,250.0,305.0,303.0,True,MEDIUM,2.0,True,Ferrari,1,8.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:44:13.518000,LEC,16,0 days 00:01:30.364000,30.0,4.0,,,0 days 00:00:19.219000,0 days 00:00:48.334000,0 days 00:00:22.811000,307.0,167.0,257.0,298.0,False,MEDIUM,3.0,True,Ferrari,167,8.0,,,False,2021,19,São Paulo Grand Prix
0 days 01:45:28.475000,LEC,16,0 days 00:01:14.957000,31.0,4.0,,,0 days 00:00:19.329000,0 days 00:00:38.582000,0 days 00:00:17.046000,308.0,253.0,307.0,287.0,False,MEDIUM,4.0,True,Ferrari,1,6.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:46:42.972000,LEC,16,0 days 00:01:14.497000,32.0,4.0,,,0 days 00:00:19.162000,0 days 00:00:38.311000,0 days 00:00:17.024000,311.0,252.0,320.0,299.0,True,MEDIUM,5.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:47:57.592000,LEC,16,0 days 00:01:14.620000,33.0,4.0,,,0 days 00:00:18.998000,0 days 00:00:38.504000,0 days 00:00:17.118000,306.0,254.0,302.0,315.0,False,MEDIUM,6.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:49:11.920000,LEC,16,0 days 00:01:14.328000,34.0,4.0,,,0 days 00:00:19.081000,0 days 00:00:38.124000,0 days 00:00:17.123000,305.0,255.0,302.0,302.0,True,MEDIUM,7.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:50:25.982000,LEC,16,0 days 00:01:14.062000,35.0,4.0,,,0 days 00:00:19.037000,0 days 00:00:37.935000,0 days 00:00:17.090000,304.0,256.0,301.0,303.0,True,MEDIUM,8.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:51:39.988000,LEC,16,0 days 00:01:14.006000,36.0,4.0,,,0 days 00:00:18.993000,0 days 00:00:37.971000,0 days 00:00:17.042000,306.0,257.0,300.0,300.0,True,MEDIUM,9.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:52:54.031000,LEC,16,0 days 00:01:14.043000,37.0,4.0,,,0 days 00:00:19.056000,0 days 00:00:37.966000,0 days 00:00:17.021000,307.0,256.0,304.0,301.0,False,MEDIUM,10.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:54:08.020000,LEC,16,0 days 00:01:13.989000,38.0,4.0,,,0 days 00:00:18.987000,0 days 00:00:37.909000,0 days 00:00:17.093000,308.0,257.0,305.0,304.0,True,MEDIUM,11.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:55:22.186000,LEC,16,0 days 00:01:14.166000,39.0,4.0,,,0 days 00:00:19.043000,0 days 00:00:38.021000,0 days 00:00:17.102000,308.0,257.0,303.0,305.0,False,MEDIUM,12.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:56:36.342000,LEC,16,0 days 00:01:14.156000,40.0,4.0,,,0 days 00:00:18.962000,0 days 00:00:38.053000,0 days 00:00:17.141000,309.0,255.0,306.0,304.0,False,MEDIUM,13.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:57:50.608000,LEC,16,0 days 00:01:14.266000,41.0,4.0,,,0 days 00:00:19.027000,0 days 00:00:38.093000,0 days 00:00:17.146000,322.0,258.0,303.0,303.0,False,MEDIUM,14.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 01:59:04.819000,LEC,16,0 days 00:01:14.211000,42.0,4.0,,,0 days 00:00:18.960000,0 days 00:00:38.054000,0 days 00:00:17.197000,310.0,258.0,304.0,304.0,False,MEDIUM,15.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:00:19.666000,LEC,16,0 days 00:01:14.847000,43.0,4.0,,,0 days 00:00:19.317000,0 days 00:00:38.451000,0 days 00:00:17.079000,325.0,259.0,308.0,305.0,False,MEDIUM,16.0,True,Ferrari,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:01:33.931000,LEC,16,0 days 00:01:14.265000,44.0,4.0,,,0 days 00:00:19.010000,0 days 00:00:38.180000,0 days 00:00:17.075000,310.0,255.0,308.0,308.0,False,MEDIUM,17.0,True,Ferrari,1,4.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:02:49.024000,LEC,16,0 days 00:01:15.093000,45.0,4.0,,,0 days 00:00:19.069000,0 days 00:00:38.748000,0 days 00:00:17.276000,329.0,260.0,308.0,306.0,False,MEDIUM,18.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:04:03.620000,LEC,16,0 days 00:01:14.596000,46.0,4.0,,,0 days 00:00:19.100000,0 days 00:00:38.224000,0 days 00:00:17.272000,312.0,253.0,309.0,310.0,False,MEDIUM,19.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:05:18.386000,LEC,16,0 days 00:01:14.766000,47.0,4.0,,,0 days 00:00:19.179000,0 days 00:00:38.405000,0 days 00:00:17.182000,312.0,250.0,310.0,309.0,False,MEDIUM,20.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:06:33.008000,LEC,16,0 days 00:01:14.622000,48.0,4.0,,,0 days 00:00:19.035000,0 days 00:00:38.330000,0 days 00:00:17.257000,312.0,254.0,305.0,311.0,False,MEDIUM,21.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:07:47.479000,LEC,16,0 days 00:01:14.471000,49.0,4.0,,,0 days 00:00:18.975000,0 days 00:00:38.218000,0 days 00:00:17.278000,309.0,256.0,304.0,306.0,False,MEDIUM,22.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:09:02.547000,LEC,16,0 days 00:01:15.068000,50.0,4.0,,,0 days 00:00:19.078000,0 days 00:00:38.248000,0 days 00:00:17.742000,308.0,257.0,304.0,305.0,False,MEDIUM,23.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:10:17.362000,LEC,16,0 days 00:01:14.815000,51.0,4.0,,,0 days 00:00:19.130000,0 days 00:00:38.417000,0 days 00:00:17.268000,308.0,249.0,304.0,303.0,False,MEDIUM,24.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:11:35.652000,LEC,16,0 days 00:01:18.290000,52.0,4.0,,0 days 02:11:32.804000,0 days 00:00:18.946000,0 days 00:00:38.541000,0 days 00:00:20.803000,309.0,253.0,,306.0,False,MEDIUM,25.0,True,Ferrari,1,6.0,,,False,2021,19,São Paulo Grand Prix
0 days 02:13:07.003000,LEC,16,0 days 00:01:31.351000,53.0,5.0,0 days 02:11:56.171000,,0 days 00:00:36.534000,0 days 00:00:37.949000,0 days 00:00:16.868000,301.0,250.0,302.0,306.0,False,HARD,1.0,True,Ferrari,1,6.0,,,False,2021,19,São Paulo Grand Prix
0 days 02:14:20.489000,LEC,16,0 days 00:01:13.486000,54.0,5.0,,,0 days 00:00:18.985000,0 days 00:00:37.612000,0 days 00:00:16.889000,306.0,252.0,303.0,300.0,True,HARD,2.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:15:33.413000,LEC,16,0 days 00:01:12.924000,55.0,5.0,,,0 days 00:00:18.758000,0 days 00:00:37.279000,0 days 00:00:16.887000,306.0,256.0,302.0,303.0,True,HARD,3.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:16:46.415000,LEC,16,0 days 00:01:13.002000,56.0,5.0,,,0 days 00:00:18.749000,0 days 00:00:37.359000,0 days 00:00:16.894000,307.0,258.0,304.0,301.0,False,HARD,4.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:17:59.452000,LEC,16,0 days 00:01:13.037000,57.0,5.0,,,0 days 00:00:18.800000,0 days 00:00:37.290000,0 days 00:00:16.947000,307.0,258.0,303.0,302.0,False,HARD,5.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:19:12.532000,LEC,16,0 days 00:01:13.080000,58.0,5.0,,,0 days 00:00:18.835000,0 days 00:00:37.270000,0 days 00:00:16.975000,308.0,259.0,304.0,302.0,False,HARD,6.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:20:25.607000,LEC,16,0 days 00:01:13.075000,59.0,5.0,,,0 days 00:00:18.814000,0 days 00:00:37.308000,0 days 00:00:16.953000,308.0,258.0,305.0,303.0,False,HARD,7.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:21:38.678000,LEC,16,0 days 00:01:13.071000,60.0,5.0,,,0 days 00:00:18.729000,0 days 00:00:37.460000,0 days 00:00:16.882000,310.0,260.0,308.0,305.0,False,HARD,8.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:22:51.500000,LEC,16,0 days 00:01:12.822000,61.0,5.0,,,0 days 00:00:18.649000,0 days 00:00:37.197000,0 days 00:00:16.976000,325.0,260.0,306.0,308.0,True,HARD,9.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:24:04.473000,LEC,16,0 days 00:01:12.973000,62.0,5.0,,,0 days 00:00:18.719000,0 days 00:00:37.315000,0 days 00:00:16.939000,308.0,260.0,307.0,305.0,False,HARD,10.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:25:17.469000,LEC,16,0 days 00:01:12.996000,63.0,5.0,,,0 days 00:00:18.712000,0 days 00:00:37.261000,0 days 00:00:17.023000,311.0,262.0,312.0,306.0,False,HARD,11.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:26:30.350000,LEC,16,0 days 00:01:12.881000,64.0,5.0,,,0 days 00:00:18.837000,0 days 00:00:37.072000,0 days 00:00:16.972000,309.0,261.0,304.0,310.0,False,HARD,12.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
0 days 02:27:43.403000,LEC,16,0 days 00:01:13.053000,65.0,5.0,,,0 days 00:00:18.773000,0 days 00:00:37.299000,0 days 00:00:16.981000,310.0,260.0,305.0,303.0,False,HARD,13.0,True,Ferrari,1,5.0,,,True,2021,19,São Paulo Grand Prix
